,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,Artist,TrackName,t_id,popularity,Target
217,0.312,https://api.spotify.com/v1/audio-analysis/2AF5Kzxb4pz7j79Ity84pP,0.48,391829,0.31,2AF5Kzxb4pz7j79Ity84pP,1.47e-05,9,0.113,-7.887,1,0.0258,86.149,4,https://api.spotify.com/v1/tracks/2AF5Kzxb4pz7j79Ity84pP,audio_features,spotify:track:2AF5Kzxb4pz7j79Ity84pP,0.16,Lucy Dacus,Night Shift,2AF5Kzxb4pz7j79Ity84pP,59,0
218,0.577,https://api.spotify.com/v1/audio-analysis/4NY4RYxSdtp5StZk1ztDMr,0.35,261640,0.53,4NY4RYxSdtp5StZk1ztDMr,0.0,2,0.272,-6.467,1,0.0332,83.32,4,https://api.spotify.com/v1/tracks/4NY4RYxSdtp5StZk1ztDMr,audio_features,spotify:track:4NY4RYxSdtp5StZk1ztDMr,0.496,Okkervil River,Calling And Not Calling My Ex,4NY4RYxSdtp5StZk1ztDMr,30,0
219,0.0181,https://api.spotify.com/v1/audio-analysis/7IAa7vUJ11STN7le8XaxsH,0.932,192773,0.819,7IAa7vUJ11STN7le8XaxsH,6.81e-06,8,0.0577,-3.484,0,0.203,119.941,4,https://api.spotify.com/v1/tracks/7IAa7vUJ11STN7le8XaxsH,audio_features,spotify:track:7IAa7vUJ11STN7le8XaxsH,0.556,Missy Elliott,WTF (Where They From) [feat. Pharrell Williams],7IAa7vUJ11STN7le8XaxsH,57,0
220,0.461,https://api.spotify.com/v1/audio-analysis/5EA06TsQmqmQXZiEhr1AaM,0.427,206387,0.465,5EA06TsQmqmQXZiEhr1AaM,5.52e-05,6,0.154,-6.595,1,0.0291,112.137,3,https://api.spotify.com/v1/tracks/5EA06TsQmqmQXZiEhr1AaM,audio_features,spotify:track:5EA06TsQmqmQXZiEhr1AaM,0.458,Leon Bridges,Coming Home,5EA06TsQmqmQXZiEhr1AaM,66,0
221,0.00909,https://api.spotify.com/v1/audio-analysis/3wUX7HpXS382s1DHTRouVk,0.71,172013,0.805,3wUX7HpXS382s1DHTRouVk,0.0,1,0.141,-5.471,1,0.0637,92.601,4,https://api.spotify.com/v1/tracks/3wUX7HpXS382s1DHTRouVk,audio_features,spotify:track:3wUX7HpXS382s1DHTRouVk,0.897,A Tribe Called Quest,We The People....,3wUX7HpXS382s1DHTRouVk,58,0
222,0.613,https://api.spotify.com/v1/audio-analysis/5zb7npjQqoJ7Kcpq4yD9qn,0.674,284373,0.327,5zb7npjQqoJ7Kcpq4yD9qn,0.199,4,0.0756,-16.986,0,0.0574,108.995,4,https://api.spotify.com/v1/tracks/5zb7npjQqoJ7Kcpq4yD9qn,audio_features,spotify:track:5zb7npjQqoJ7Kcpq4yD9qn,0.494,Leonard Cohen,You Want It Darker,5zb7npjQqoJ7Kcpq4yD9qn,60,0
223,0.0552,https://api.spotify.com/v1/audio-analysis/5uZLsGY9fknBd5Rxr7AIss,0.373,202200,0.63,5uZLsGY9fknBd5Rxr7AIss,0.0,7,0.107,-5.131,1,0.0461,115.942,4,https://api.spotify.com/v1/tracks/5uZLsGY9fknBd5Rxr7AIss,audio_features,spotify:track:5uZLsGY9fknBd5Rxr7AIss,0.352,Angel Olsen,Shut Up Kiss Me,5uZLsGY9fknBd5Rxr7AIss,59,0
224,0.408,https://api.spotify.com/v1/audio-analysis/48EjSdYh8wz2gBxxqzrsLe,0.719,250973,0.615,48EjSdYh8wz2gBxxqzrsLe,0.000147,6,0.235,-5.972,1,0.045,96.988,4,https://api.spotify.com/v1/tracks/48EjSdYh8wz2gBxxqzrsLe,audio_features,spotify:track:48EjSdYh8wz2gBxxqzrsLe,0.465,Solange,Cranes in the Sky,48EjSdYh8wz2gBxxqzrsLe,63,0
225,0.00337,https://api.spotify.com/v1/audio-analysis/7JeYK1pt9Kds0E62S7uiIU,0.825,183453,0.69,7JeYK1pt9Kds0E62S7uiIU,0.00277,1,0.367,-6.234,1,0.065,110.488,4,https://api.spotify.com/v1/tracks/7JeYK1pt9Kds0E62S7uiIU,audio_features,spotify:track:7JeYK1pt9Kds0E62S7uiIU,0.589,Tune-Yards,Water Fountain,7JeYK1pt9Kds0E62S7uiIU,44,0
226,0.694,https://api.spotify.com/v1/audio-analysis/2hjIkwZzSSJbFb6Hv4ONd4,0.477,192040,0.448,2hjIkwZzSSJbFb6Hv4ONd4,0.961,0,0.174,-12.581,1,0.0402,106.477,4,https://api.spotify.com/v1/tracks/2hjIkwZzSSJbFb6Hv4ONd4,audio_features,spotify:track:2hjIkwZzSSJbFb6Hv4ONd4,0.808,Nina Simone,African Mailman - 2014 - Remaster,2hjIkwZzSSJbFb6Hv4ONd4,31,0
227,0.36,https://api.spotify.com/v1/audio-analysis/6MN6yRVriszuyAVlyF8ndB,0.676,205773,0.44,6MN6yRVriszuyAVlyF8ndB,6.88e-05,0,0.162,-11.96,1,0.0291,80.434,4,https://api.spotify.com/v1/tracks/6MN6yRVriszuyAVlyF8ndB,audio_features,spotify:track:6MN6yRVriszuyAVlyF8ndB,0.499,Galt MacDermot,Coffee Cold,6MN6yRVriszuyAVlyF8ndB,59,0
228,0.372,https://api.spotify.com/v1/audio-analysis/7ycU5Bxfn2fIZjXJypfdRM,0.662,203373,0.909,7ycU5Bxfn2fIZjXJypfdRM,5.78e-05,9,0.0841,-5.817,0,0.057,91.453,4,https://api.spotify.com/v1/tracks/7ycU5Bxfn2fIZjXJypfdRM,audio_features,spotify:track:7ycU5Bxfn2fIZjXJypfdRM,0.714,Baby Huey & The Baby Sitters,Hard Times,7ycU5Bxfn2fIZjXJypfdRM,47,0
229,0.108,https://api.spotify.com/v1/audio-analysis/2pJBZakx7rmmynqJzMPuSt,0.514,139160,0.89,2pJBZakx7rmmynqJzMPuSt,0.0,4,0.676,-7.71,1,0.183,109.442,4,https://api.spotify.com/v1/tracks/2pJBZakx7rmmynqJzMPuSt,audio_features,spotify:track:2pJBZakx7rmmynqJzMPuSt,0.682,Tom Jones,Looking Out My Window,2pJBZakx7rmmynqJzMPuSt,0,0
230,0.00627,https://api.spotify.com/v1/audio-analysis/0N9w2k0qrAYDHUyliycGD5,0.63,212000,0.654,0N9w2k0qrAYDHUyliycGD5,0.739,11,0.142,-12.58,0,0.045,117.15,4,https://api.spotify.com/v1/tracks/0N9w2k0qrAYDHUyliycGD5,audio_features,spotify:track:0N9w2k0qrAYDHUyliycGD5,0.857,CAN,Vitamin C,0N9w2k0qrAYDHUyliycGD5,47,0
231,0.383,https://api.spotify.com/v1/audio-analysis/6poYscuLQG8hvpxNnyeMUV,0.572,166573,0.267,6poYscuLQG8hvpxNnyeMUV,0.494,4,0.115,-17.321,0,0.0334,76.492,4,https://api.spotify.com/v1/tracks/6poYscuLQG8hvpxNnyeMUV,audio_features,spotify:track:6poYscuLQG8hvpxNnyeMUV,0.557,Donovan,Get Thy Bearings,6poYscuLQG8hvpxNnyeMUV,47,0
232,0.086,https://api.spotify.com/v1/audio-analysis/2PFYK7BI5JRoKOfA1FtfTV,0.362,249733,0.376,2PFYK7BI5JRoKOfA1FtfTV,0.291,0,0.0846,-14.392,1,0.0417,152.046,4,https://api.spotify.com/v1/tracks/2PFYK7BI5JRoKOfA1FtfTV,audio_features,spotify:track:2PFYK7BI5JRoKOfA1FtfTV,0.34,The Electric Prunes,Holy Are You,2PFYK7BI5JRoKOfA1FtfTV,36,0
233,0.738,https://api.spotify.com/v1/audio-analysis/72gugwdcoiR4AcKzdhx9E0,0.796,253573,0.475,72gugwdcoiR4AcKzdhx9E0,0.00157,1,0.111,-15.95,1,0.232,101.361,4,https://api.spotify.com/v1/tracks/72gugwdcoiR4AcKzdhx9E0,audio_features,spotify:track:72gugwdcoiR4AcKzdhx9E0,0.595,Camille Yarbrough,Take Yo' Praise,72gugwdcoiR4AcKzdhx9E0,48,0
234,0.764,https://api.spotify.com/v1/audio-analysis/1hiuTo1yBI6BX1OEFL8tH9,0.629,252933,0.394,1hiuTo1yBI6BX1OEFL8tH9,0.000152,8,0.11,-16.776,0,0.0486,166.447,4,https://api.spotify.com/v1/tracks/1hiuTo1yBI6BX1OEFL8tH9,audio_features,spotify:track:1hiuTo1yBI6BX1OEFL8tH9,0.969,Toussaint,Hercules,1hiuTo1yBI6BX1OEFL8tH9,32,0
235,0.722,https://api.spotify.com/v1/audio-analysis/1vM9DLPE4gtWbrqUqTLQYv,0.675,117733,0.0853,1vM9DLPE4gtWbrqUqTLQYv,0.807,8,0.092,-23.541,1,0.0427,87.814,4,https://api.spotify.com/v1/tracks/1vM9DLPE4gtWbrqUqTLQYv,audio_features,spotify:track:1vM9DLPE4gtWbrqUqTLQYv,0.396,Lalo Schifrin,Danube Incident,1vM9DLPE4gtWbrqUqTLQYv,0,0
236,0.0247,https://api.spotify.com/v1/audio-analysis/0RfrnupwZ2zvlDAC5fU3tM,0.64,161853,0.425,0RfrnupwZ2zvlDAC5fU3tM,0.868,5,0.109,-10.405,1,0.0478,89.231,4,https://api.spotify.com/v1/tracks/0RfrnupwZ2zvlDAC5fU3tM,audio_features,spotify:track:0RfrnupwZ2zvlDAC5fU3tM,0.404,Nino Nardini,Tropical,0RfrnupwZ2zvlDAC5fU3tM,20,0
237,0.365,https://api.spotify.com/v1/audio-analysis/4My7C1Jw1gqjihxC5YL1xI,0.638,168387,0.628,4My7C1Jw1gqjihxC5YL1xI,0.0133,1,0.0764,-5.97,1,0.0344,115.825,4,https://api.spotify.com/v1/tracks/4My7C1Jw1gqjihxC5YL1xI,audio_features,spotify:track:4My7C1Jw1gqjihxC5YL1xI,0.889,Jackie Wilson,Light My Fire,4My7C1Jw1gqjihxC5YL1xI,44,0
238,0.476,https://api.spotify.com/v1/audio-analysis/5ReQ7q8HTpMVdqnHEW7GcT,0.709,168577,0.834,5ReQ7q8HTpMVdqnHEW7GcT,0.834,3,0.246,-7.321,0,0.034,122.154,4,https://api.spotify.com/v1/tracks/5ReQ7q8HTpMVdqnHEW7GcT,audio_features,spotify:track:5ReQ7q8HTpMVdqnHEW7GcT,0.935,Ben Sidran,About Love,5ReQ7q8HTpMVdqnHEW7GcT,15,0
239,0.16,https://api.spotify.com/v1/audio-analysis/4r9FfsM0ScLb5GM9gsJwI7,0.516,178333,0.817,4r9FfsM0ScLb5GM9gsJwI7,1.71e-05,6,0.135,-5.904,1,0.0558,94.586,4,https://api.spotify.com/v1/tracks/4r9FfsM0ScLb5GM9gsJwI7,audio_features,spotify:track:4r9FfsM0ScLb5GM9gsJwI7,0.636,Marlena Shaw,California Soul,4r9FfsM0ScLb5GM9gsJwI7,6,0
240,0.195,https://api.spotify.com/v1/audio-analysis/6VhasujsmBB8gvvimiZkCK,0.757,266507,0.834,6VhasujsmBB8gvvimiZkCK,0.85,5,0.0992,-10.572,0,0.0373,105.902,4,https://api.spotify.com/v1/tracks/6VhasujsmBB8gvvimiZkCK,audio_features,spotify:track:6VhasujsmBB8gvvimiZkCK,0.909,Marvin Gaye,"""T"" Plays It Cool",6VhasujsmBB8gvvimiZkCK,0,0
241,0.11,https://api.spotify.com/v1/audio-analysis/20VuO95A8RxUPlShnfYArW,0.476,395373,0.604,20VuO95A8RxUPlShnfYArW,4.15e-05,0,0.134,-10.85,0,0.117,87.304,4,https://api.spotify.com/v1/tracks/20VuO95A8RxUPlShnfYArW,audio_features,spotify:track:20VuO95A8RxUPlShnfYArW,0.583,Labi Siffre,I Got The... - 2006 Remastered Version,20VuO95A8RxUPlShnfYArW,53,0
242,0.0534,https://api.spotify.com/v1/audio-analysis/08F9nSB54hlgsPfTYDOL44,0.401,264733,0.68,08F9nSB54hlgsPfTYDOL44,0.0042,2,0.115,-8.099,0,0.036,79.194,4,https://api.spotify.com/v1/tracks/08F9nSB54hlgsPfTYDOL44,audio_features,spotify:track:08F9nSB54hlgsPfTYDOL44,0.643,Lee Moses,California Dreaming,08F9nSB54hlgsPfTYDOL44,35,0
243,0.173,https://api.spotify.com/v1/audio-analysis/1R9TnOZrNbGwAMIrARnwcb,0.608,252749,0.555,1R9TnOZrNbGwAMIrARnwcb,0.0365,9,0.19,-6.558,0,0.0275,73.503,4,https://api.spotify.com/v1/tracks/1R9TnOZrNbGwAMIrARnwcb,audio_features,spotify:track:1R9TnOZrNbGwAMIrARnwcb,0.371,Rabbits And Carrots,Romeo y Julieta,1R9TnOZrNbGwAMIrARnwcb,5,0
244,0.119,https://api.spotify.com/v1/audio-analysis/0P49SKvZ3E1wv9gHkRhIeZ,0.683,115760,0.73,0P49SKvZ3E1wv9gHkRhIeZ,0.0,7,0.124,-7.021,1,0.0923,96.805,4,https://api.spotify.com/v1/tracks/0P49SKvZ3E1wv9gHkRhIeZ,audio_features,spotify:track:0P49SKvZ3E1wv9gHkRhIeZ,0.919,Barbara Lynn,Can't Buy My Love,0P49SKvZ3E1wv9gHkRhIeZ,10,0
245,0.816,https://api.spotify.com/v1/audio-analysis/2y3nFhCAYJ5EMk3fVFQ87F,0.618,159773,0.216,2y3nFhCAYJ5EMk3fVFQ87F,0.896,7,0.091,-18.542,1,0.0365,82.279,4,https://api.spotify.com/v1/tracks/2y3nFhCAYJ5EMk3fVFQ87F,audio_features,spotify:track:2y3nFhCAYJ5EMk3fVFQ87F,0.607,Dorothy Ashby,Come Live With Me,2y3nFhCAYJ5EMk3fVFQ87F,0,0
246,0.399,https://api.spotify.com/v1/audio-analysis/3lIP9WdMJ858reeF5E6RKw,0.455,571133,0.319,3lIP9WdMJ858reeF5E6RKw,6.94e-06,6,0.225,-10.47,0,0.046,105.455,3,https://api.spotify.com/v1/tracks/3lIP9WdMJ858reeF5E6RKw,audio_features,spotify:track:3lIP9WdMJ858reeF5E6RKw,0.359,Baby Huey & The Baby Sitters,A Change Is Going to Come,3lIP9WdMJ858reeF5E6RKw,39,0
247,0.33,https://api.spotify.com/v1/audio-analysis/2tqd5MGF8wXhpHoOKXoF3A,0.755,454853,0.528,2tqd5MGF8wXhpHoOKXoF3A,0.0,8,0.142,-8.946,0,0.072,135.104,4,https://api.spotify.com/v1/tracks/2tqd5MGF8wXhpHoOKXoF3A,audio_features,spotify:track:2tqd5MGF8wXhpHoOKXoF3A,0.883,Syl Johnson,Is It Because I'm Black,2tqd5MGF8wXhpHoOKXoF3A,48,0
248,0.868,https://api.spotify.com/v1/audio-analysis/1toZ3GPyxSLoeaiuNXa6ts,0.638,199840,0.142,1toZ3GPyxSLoeaiuNXa6ts,0.00173,1,0.109,-15.522,1,0.0625,114.81,4,https://api.spotify.com/v1/tracks/1toZ3GPyxSLoeaiuNXa6ts,audio_features,spotify:track:1toZ3GPyxSLoeaiuNXa6ts,0.232,Sid Selvidge,That's How I Got to Memphis,1toZ3GPyxSLoeaiuNXa6ts,4,0
249,0.123,https://api.spotify.com/v1/audio-analysis/5ZcI0yKZK6OFW0d7lqc6sx,0.488,256267,0.732,5ZcI0yKZK6OFW0d7lqc6sx,0.00098,11,0.184,-7.442,1,0.0347,142.731,4,https://api.spotify.com/v1/tracks/5ZcI0yKZK6OFW0d7lqc6sx,audio_features,spotify:track:5ZcI0yKZK6OFW0d7lqc6sx,0.61,Dolly Parton,Travelin’ Prayer,5ZcI0yKZK6OFW0d7lqc6sx,24,0
250,0.347,https://api.spotify.com/v1/audio-analysis/1mjXKIQKpYberjJvGthU6Y,0.697,187053,0.68,1mjXKIQKpYberjJvGthU6Y,0.0,11,0.102,-7.963,0,0.0495,99.434,4,https://api.spotify.com/v1/tracks/1mjXKIQKpYberjJvGthU6Y,audio_features,spotify:track:1mjXKIQKpYberjJvGthU6Y,0.807,Carl Perkins,Tennessee,1mjXKIQKpYberjJvGthU6Y,22,0
251,0.175,https://api.spotify.com/v1/audio-analysis/3MAUr48f8YzXaZ1I0aWuMY,0.257,722040,0.521,3MAUr48f8YzXaZ1I0aWuMY,0.0759,6,0.154,-15.316,1,0.0558,69.762,4,https://api.spotify.com/v1/tracks/3MAUr48f8YzXaZ1I0aWuMY,audio_features,spotify:track:3MAUr48f8YzXaZ1I0aWuMY,0.688,Isaac Hayes,Walk On By,3MAUr48f8YzXaZ1I0aWuMY,0,0
252,0.335,https://api.spotify.com/v1/audio-analysis/6MkH6OxPI6alHnCzI3UVi5,0.719,225920,0.265,6MkH6OxPI6alHnCzI3UVi5,1.65e-05,7,0.0894,-14.687,1,0.0373,76.257,4,https://api.spotify.com/v1/tracks/6MkH6OxPI6alHnCzI3UVi5,audio_features,spotify:track:6MkH6OxPI6alHnCzI3UVi5,0.808,Al Green,Have You Been Making Out OK,6MkH6OxPI6alHnCzI3UVi5,0,0
253,0.872,https://api.spotify.com/v1/audio-analysis/48TigsPAXv9CBdI0QWsniJ,0.507,157733,0.271,48TigsPAXv9CBdI0QWsniJ,0.0578,4,0.106,-15.557,1,0.0256,96.857,4,https://api.spotify.com/v1/tracks/48TigsPAXv9CBdI0QWsniJ,audio_features,spotify:track:48TigsPAXv9CBdI0QWsniJ,0.417,Kris Kristofferson,Please Don't Tell Me How The Story Ends,48TigsPAXv9CBdI0QWsniJ,20,0
254,0.023,https://api.spotify.com/v1/audio-analysis/5e8v4ibmsMHxHLALe5KaiZ,0.658,219853,0.573,5e8v4ibmsMHxHLALe5KaiZ,0.0613,3,0.0981,-5.408,0,0.107,133.442,4,https://api.spotify.com/v1/tracks/5e8v4ibmsMHxHLALe5KaiZ,audio_features,spotify:track:5e8v4ibmsMHxHLALe5KaiZ,0.583,A Tribe Called Red,Electric Pow Wow Drum,5e8v4ibmsMHxHLALe5KaiZ,50,0
255,0.00211,https://api.spotify.com/v1/audio-analysis/3kP8lM7VOZxolbbtBUIgwD,0.491,218907,0.735,3kP8lM7VOZxolbbtBUIgwD,0.0309,8,0.0963,-5.693,0,0.0281,123.239,4,https://api.spotify.com/v1/tracks/3kP8lM7VOZxolbbtBUIgwD,audio_features,spotify:track:3kP8lM7VOZxolbbtBUIgwD,0.309,Anna Calvi,Eliza,3kP8lM7VOZxolbbtBUIgwD,26,0
256,0.0408,https://api.spotify.com/v1/audio-analysis/3XQMlMd67u6bmMGdb2wZfM,0.587,453949,0.718,3XQMlMd67u6bmMGdb2wZfM,0.0152,11,0.351,-8.314,0,0.0318,111.57,4,https://api.spotify.com/v1/tracks/3XQMlMd67u6bmMGdb2wZfM,audio_features,spotify:track:3XQMlMd67u6bmMGdb2wZfM,0.645,Arcade Fire,Reflektor,3XQMlMd67u6bmMGdb2wZfM,7,0
257,0.186,https://api.spotify.com/v1/audio-analysis/5FVd6KXrgO9B3JPmC8OPst,0.548,272394,0.532,5FVd6KXrgO9B3JPmC8OPst,0.000263,5,0.217,-7.596,1,0.0323,85.03,4,https://api.spotify.com/v1/tracks/5FVd6KXrgO9B3JPmC8OPst,audio_features,spotify:track:5FVd6KXrgO9B3JPmC8OPst,0.405,Arctic Monkeys,Do I Wanna Know?,5FVd6KXrgO9B3JPmC8OPst,81,0
258,0.00786,https://api.spotify.com/v1/audio-analysis/3kpCZa4xQ1nwNTlibK99Xs,0.259,294893,0.906,3kpCZa4xQ1nwNTlibK99Xs,0.0,2,0.171,-6.043,0,0.128,151.633,4,https://api.spotify.com/v1/tracks/3kpCZa4xQ1nwNTlibK99Xs,audio_features,spotify:track:3kpCZa4xQ1nwNTlibK99Xs,0.323,Aviv Guedj,לא מקום לחלשים,3kpCZa4xQ1nwNTlibK99Xs,0,0
259,0.403,https://api.spotify.com/v1/audio-analysis/5HRuqgvD3u79OfVVv8lG3o,0.316,262040,0.329,5HRuqgvD3u79OfVVv8lG3o,0.0909,0,0.148,-12.082,1,0.0294,95.192,4,https://api.spotify.com/v1/tracks/5HRuqgvD3u79OfVVv8lG3o,audio_features,spotify:track:5HRuqgvD3u79OfVVv8lG3o,0.216,Califone,Movie Music Kills A Kiss,5HRuqgvD3u79OfVVv8lG3o,22,0
260,0.0094,https://api.spotify.com/v1/audio-analysis/6eNQBntWe7hh6N0h62tRcg,0.621,283706,0.746,6eNQBntWe7hh6N0h62tRcg,0.000764,7,0.234,-6.966,1,0.22,123.921,4,https://api.spotify.com/v1/tracks/6eNQBntWe7hh6N0h62tRcg,audio_features,spotify:track:6eNQBntWe7hh6N0h62tRcg,0.676,Disclosure,When A Fire Starts To Burn,6eNQBntWe7hh6N0h62tRcg,9,0
261,0.403,https://api.spotify.com/v1/audio-analysis/6sDQ4uiWw9OdVrCXFLSlZt,0.712,363521,0.838,6sDQ4uiWw9OdVrCXFLSlZt,0.0,7,0.809,-2.679,1,0.313,148.138,4,https://api.spotify.com/v1/tracks/6sDQ4uiWw9OdVrCXFLSlZt,audio_features,spotify:track:6sDQ4uiWw9OdVrCXFLSlZt,0.607,Eminem,Rap God,6sDQ4uiWw9OdVrCXFLSlZt,19,0
262,1.96e-06,https://api.spotify.com/v1/audio-analysis/3vLo21kV2oBMqXd6W9KDRC,0.273,468013,0.873,3vLo21kV2oBMqXd6W9KDRC,0.749,9,0.198,-5.002,0,0.0538,174.031,4,https://api.spotify.com/v1/tracks/3vLo21kV2oBMqXd6W9KDRC,audio_features,spotify:track:3vLo21kV2oBMqXd6W9KDRC,0.198,Fuck Buttons,The Red Wing,3vLo21kV2oBMqXd6W9KDRC,18,0
263,0.221,https://api.spotify.com/v1/audio-analysis/3WvXOjtVBXNc6D1YsUYOud,0.723,192147,0.861,3WvXOjtVBXNc6D1YsUYOud,0.00123,3,0.262,-5.909,1,0.0347,100.797,4,https://api.spotify.com/v1/tracks/3WvXOjtVBXNc6D1YsUYOud,audio_features,spotify:track:3WvXOjtVBXNc6D1YsUYOud,0.945,Girafot,אין בעצם זמן,3WvXOjtVBXNc6D1YsUYOud,0,0
264,0.137,https://api.spotify.com/v1/audio-analysis/3jEn5bWcn0TdKk3yxOCBSj,0.768,225387,0.56,3jEn5bWcn0TdKk3yxOCBSj,4.19e-05,2,0.0865,-6.958,1,0.061,75.998,4,https://api.spotify.com/v1/tracks/3jEn5bWcn0TdKk3yxOCBSj,audio_features,spotify:track:3jEn5bWcn0TdKk3yxOCBSj,0.655,Chava Alberstein,כרגע זה נראה לא טוב,3jEn5bWcn0TdKk3yxOCBSj,15,0
265,0.228,https://api.spotify.com/v1/audio-analysis/1X0mseEKRtcotfixQOCNR3,0.51,207160,0.631,1X0mseEKRtcotfixQOCNR3,0.00794,6,0.338,-8.921,0,0.0371,88.832,4,https://api.spotify.com/v1/tracks/1X0mseEKRtcotfixQOCNR3,audio_features,spotify:track:1X0mseEKRtcotfixQOCNR3,0.615,Iron & Wine,The Desert Babbler,1X0mseEKRtcotfixQOCNR3,37,0
266,0.31,https://api.spotify.com/v1/audio-analysis/77hx7yo4F0wOmwE5pc8yNa,0.583,186160,0.467,77hx7yo4F0wOmwE5pc8yNa,0.487,2,0.331,-10.553,1,0.0431,108.013,4,https://api.spotify.com/v1/tracks/77hx7yo4F0wOmwE5pc8yNa,audio_features,spotify:track:77hx7yo4F0wOmwE5pc8yNa,0.149,Yehu Yaron,אני יודע איך להתמודד עם היסטוריה,77hx7yo4F0wOmwE5pc8yNa,0,0
267,0.869,https://api.spotify.com/v1/audio-analysis/03CLsFk6JSz301bKuukPSD,0.324,223600,0.256,03CLsFk6JSz301bKuukPSD,0.078,7,0.134,-11.229,0,0.042,77.906,4,https://api.spotify.com/v1/tracks/03CLsFk6JSz301bKuukPSD,audio_features,spotify:track:03CLsFk6JSz301bKuukPSD,0.182,James Blake,Retrograde,03CLsFk6JSz301bKuukPSD,14,0
268,0.176,https://api.spotify.com/v1/audio-analysis/5uuassiUZW7ltCVQ4U1nE2,0.715,329907,0.613,5uuassiUZW7ltCVQ4U1nE2,0.895,1,0.205,-7.882,1,0.122,129.016,4,https://api.spotify.com/v1/tracks/5uuassiUZW7ltCVQ4U1nE2,audio_features,spotify:track:5uuassiUZW7ltCVQ4U1nE2,0.0624,Jon Hopkins,Breathe This Air,5uuassiUZW7ltCVQ4U1nE2,39,0
269,0.481,https://api.spotify.com/v1/audio-analysis/1w5I1kbOuZ4Ln4NeAyxuxj,0.616,156480,0.48,1w5I1kbOuZ4Ln4NeAyxuxj,0.0,11,0.275,-3.116,0,0.331,105.888,4,https://api.spotify.com/v1/tracks/1w5I1kbOuZ4Ln4NeAyxuxj,audio_features,spotify:track:1w5I1kbOuZ4Ln4NeAyxuxj,0.486,Kanye West,On Sight,1w5I1kbOuZ4Ln4NeAyxuxj,2,0
270,0.507,https://api.spotify.com/v1/audio-analysis/5ZJXPScSRf1TETUdsVjiNN,0.3,244518,0.367,5ZJXPScSRf1TETUdsVjiNN,8.86e-06,2,0.25,-12.663,0,0.0374,183.115,3,https://api.spotify.com/v1/tracks/5ZJXPScSRf1TETUdsVjiNN,audio_features,spotify:track:5ZJXPScSRf1TETUdsVjiNN,0.354,King Khan and the Shrines,Darkness,5ZJXPScSRf1TETUdsVjiNN,17,0
271,0.4,https://api.spotify.com/v1/audio-analysis/5dovT5EksRWFzp1JrHGXc4,0.441,261179,0.865,5dovT5EksRWFzp1JrHGXc4,0.549,2,0.0907,-8.022,0,0.0529,95.069,4,https://api.spotify.com/v1/tracks/5dovT5EksRWFzp1JrHGXc4,audio_features,spotify:track:5dovT5EksRWFzp1JrHGXc4,0.377,Local Natives,You & I,5dovT5EksRWFzp1JrHGXc4,26,0
272,0.159,https://api.spotify.com/v1/audio-analysis/5KcYtdjhsQrNNMjJOSAUEz,0.691,193059,0.575,5KcYtdjhsQrNNMjJOSAUEz,0.0,6,0.271,-7.431,1,0.102,99.984,4,https://api.spotify.com/v1/tracks/5KcYtdjhsQrNNMjJOSAUEz,audio_features,spotify:track:5KcYtdjhsQrNNMjJOSAUEz,0.402,Lorde,Team,5KcYtdjhsQrNNMjJOSAUEz,15,0
273,0.745,https://api.spotify.com/v1/audio-analysis/400aPbJhhV7Lp0Q7o549ox,0.505,171576,0.78,400aPbJhhV7Lp0Q7o549ox,1.46e-06,9,0.0359,-2.858,1,0.127,135.292,4,https://api.spotify.com/v1/tracks/400aPbJhhV7Lp0Q7o549ox,audio_features,spotify:track:400aPbJhhV7Lp0Q7o549ox,0.352,Mika Sade,עוף לי מהעיניים,400aPbJhhV7Lp0Q7o549ox,1,0
274,0.729,https://api.spotify.com/v1/audio-analysis/3zr2s3o2Ye1j6t0ZMdoUYi,0.492,370200,0.626,3zr2s3o2Ye1j6t0ZMdoUYi,0.533,4,0.0509,-8.26,1,0.0349,86.016,4,https://api.spotify.com/v1/tracks/3zr2s3o2Ye1j6t0ZMdoUYi,audio_features,spotify:track:3zr2s3o2Ye1j6t0ZMdoUYi,0.524,Phosphorescent,Song For Zula,3zr2s3o2Ye1j6t0ZMdoUYi,60,0
275,0.484,https://api.spotify.com/v1/audio-analysis/6HL3cmt8NOO6r9aAN877PH,0.783,206747,0.415,6HL3cmt8NOO6r9aAN877PH,0.139,9,0.246,-9.537,0,0.0441,90.032,4,https://api.spotify.com/v1/tracks/6HL3cmt8NOO6r9aAN877PH,audio_features,spotify:track:6HL3cmt8NOO6r9aAN877PH,0.717,Rhye,Last Dance,6HL3cmt8NOO6r9aAN877PH,4,0
276,0.889,https://api.spotify.com/v1/audio-analysis/4nLaeAathdcgAhhB0h5aWe,0.558,217053,0.327,4nLaeAathdcgAhhB0h5aWe,0.0576,0,0.281,-10.974,1,0.0309,91.016,4,https://api.spotify.com/v1/tracks/4nLaeAathdcgAhhB0h5aWe,audio_features,spotify:track:4nLaeAathdcgAhhB0h5aWe,0.204,Rhye,Open,4nLaeAathdcgAhhB0h5aWe,16,0
